section,metric,target,value,extra
spectral_eigenvalue,eigenvalue,rank_19,12.005309342445,cumulative_share=0.548908248130166
spectral_eigenvalue,eigenvalue,rank_20,11.3940432712467,cumulative_share=0.575456529711774
spectral_eigenvalue,eigenvalue,rank_21,11.3937984022042,cumulative_share=0.602004240745057
spectral_eigenvalue,eigenvalue,rank_22,10.3948414808478,cumulative_share=0.626224368057205
spectral_eigenvalue,eigenvalue,rank_23,10.3756511891501,cumulative_share=0.65039978171894
spectral_eigenvalue,eigenvalue,rank_24,9.39484639139479,cumulative_share=0.67228990636364
spectral_eigenvalue,eigenvalue,rank_25,8.39564460099586,cumulative_share=0.691851876738881
spectral_eigenvalue,eigenvalue,rank_26,8.39481234708528,cumulative_share=0.711411907950768
spectral_eigenvalue,eigenvalue,rank_27,7.78166539990309,cumulative_share=0.729543298124774
spectral_eigenvalue,eigenvalue,rank_28,7.7585356394201,cumulative_share=0.747620795630514
spectral_eigenvalue,eigenvalue,rank_29,7.72111013395983,cumulative_share=0.765611091180492
spectral_eigenvalue,eigenvalue,rank_30,7.67098336362552,cumulative_share=0.783484590648348
spectral_eigenvalue,eigenvalue,rank_31,7.61023253993976,cumulative_share=0.801216539839877
spectral_eigenvalue,eigenvalue,rank_32,7.54130779995207,cumulative_share=0.81878789341477
spectral_eigenvalue,eigenvalue,rank_33,7.46692434224687,cumulative_share=0.836185932483726
spectral_eigenvalue,eigenvalue,rank_34,7.38995762637832,cumulative_share=0.853404638018778
spectral_eigenvalue,eigenvalue,rank_35,7.3133403704926,cumulative_share=0.870444824266617
spectral_eigenvalue,eigenvalue,rank_36,7.23996088635341,cumulative_share=0.887314035281093
spectral_eigenvalue,eigenvalue,rank_37,7.17256388344871,cumulative_share=0.904026210327891
spectral_eigenvalue,eigenvalue,rank_38,7.11365609131487,cumulative_share=0.920601129387881
spectral_eigenvalue,eigenvalue,rank_39,7.06541965128257,cumulative_share=0.937063656862024
spectral_eigenvalue,eigenvalue,rank_40,7.02963632791586,cumulative_share=0.953442808687852
spectral_eigenvalue,eigenvalue,rank_41,7.00762534980535,cumulative_share=0.969770674624128
spectral_eigenvalue,eigenvalue,rank_42,6.39483947353303,cumulative_share=0.984670740822837
spectral_eigenvalue,eigenvalue,rank_43,4.39308159460587,cumulative_share=0.994906682920661
spectral_eigenvalue,eigenvalue,rank_44,2.18595975855471,cumulative_share=1
huu_structure,random_effects,,44,
huu_structure,total_entries,,1936,
huu_structure,structural_nonzeros,,130,
huu_structure,structural_density,,0.0671487603305785,
effective_sparsity,entries_required,90%,40,compression_vs_structural=3.25
effective_sparsity,entries_required,95%,43,compression_vs_structural=3.02325581395349
effective_sparsity,entries_required,97%,63,compression_vs_structural=2.06349206349206
effective_sparsity,entries_required,98%,85,compression_vs_structural=1.52941176470588
effective_sparsity,entries_required,99%,108,compression_vs_structural=1.2037037037037
effective_sparsity,entries_required,99.5%,119,compression_vs_structural=1.09243697478992
effective_sparsity,entries_required,99.9%,128,compression_vs_structural=1.015625
effective_sparsity,entries_required,100%,130,compression_vs_structural=1
effective_bandwidth,bandwidth,90%,0,entry_count_if_banded=44
effective_bandwidth,bandwidth,95%,0,entry_count_if_banded=44
effective_bandwidth,bandwidth,97%,0,entry_count_if_banded=44
effective_bandwidth,bandwidth,98%,0,entry_count_if_banded=44
effective_bandwidth,bandwidth,99%,1,entry_count_if_banded=130
effective_bandwidth,bandwidth,99.5%,1,entry_count_if_banded=130
effective_bandwidth,bandwidth,99.9%,1,entry_count_if_banded=130
effective_bandwidth,bandwidth,100%,43,entry_count_if_banded=1936
uncertainty,covariance_available,,yes,
uncertainty,correlation_available,,yes,
uncertainty,min_variance,,0.0807196339461796,index=23
uncertainty,max_variance,,0.455624592093588,index=43
uncertainty,max_abs_correlation,,0.0634505816527204,pair=42;43
uncertainty,count_abs_corr_gt_0_5,,0,
uncertainty,count_abs_corr_gt_0_8,,0,
uncertainty,count_abs_corr_gt_0_9,,0,
parameter_influence,importance,logN1A_38,3.63904170934367,index=37;sd=0.284115174475028;variance=0.0807214323669758;variance_share=0.0157682584329531;correlation_centrality=0.0330979528300492;curvature_column_norm=12.3979848850891;importance_share=0.0256799036801186
parameter_influence,importance,logN1A_20,3.63904030838943,index=19;sd=0.284115174474414;variance=0.0807214323666268;variance_share=0.0157682584328849;correlation_centrality=0.0330975551113781;curvature_column_norm=12.3979848850891;importance_share=0.0256798937938978
parameter_influence,importance,logN1A_37,3.63645423034753,index=36;sd=0.28411201030967;variance=0.0807196344022023;variance_share=0.0157679072155332;correlation_centrality=0.0323748834886936;curvature_column_norm=12.3979848850891;importance_share=0.025661644419384
parameter_influence,importance,logN1A_21,3.63645420803897,index=20;sd=0.28411201030967;variance=0.0807196344022022;variance_share=0.0157679072155332;correlation_centrality=0.0323748771553841;curvature_column_norm=12.3979848850891;importance_share=0.0256616442619575
parameter_influence,importance,logN1A_36,3.636413037717,index=35;sd=0.284112009507334;variance=0.0807196339462953;variance_share=0.0157679071264756;correlation_centrality=0.032363191980237;curvature_column_norm=12.3979848850891;importance_share=0.0256613537322007
parameter_influence,importance,logN1A_22,3.63641303736177,index=21;sd=0.284112009507334;variance=0.0807196339462953;variance_share=0.0157679071264756;correlation_centrality=0.0323631918793865;curvature_column_norm=12.3979848850891;importance_share=0.0256613537296939
parameter_influence,importance,logN1A_35,3.63641238177508,index=34;sd=0.28411200950713;variance=0.0807196339461797;variance_share=0.015767907126453;correlation_centrality=0.0323630057616753;curvature_column_norm=12.3979848850891;importance_share=0.0256613491033653
parameter_influence,importance,logN1A_23,3.63641238176943,index=22;sd=0.28411200950713;variance=0.0807196339461797;variance_share=0.015767907126453;correlation_centrality=0.0323630057600694;curvature_column_norm=12.3979848850891;importance_share=0.0256613491033253
parameter_influence,importance,logN1A_34,3.63641237132998,index=33;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027963512;curvature_column_norm=12.3979848850891;importance_share=0.0256613490296565
parameter_influence,importance,logN1A_24,3.63641237132989,index=23;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027963256;curvature_column_norm=12.3979848850891;importance_share=0.0256613490296558
parameter_influence,importance,logN1A_33,3.63641237116365,index=32;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027491318;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284827
parameter_influence,importance,logN1A_25,3.63641237116365,index=24;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027491314;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284827
parameter_influence,importance,logN1A_32,3.636412371161,index=31;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027483799;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284641
parameter_influence,importance,logN1A_26,3.636412371161,index=25;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027483799;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284641
parameter_influence,importance,logN1A_31,3.63641237116096,index=30;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.032363002748368;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284638
parameter_influence,importance,logN1A_27,3.63641237116096,index=26;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.032363002748368;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284638
parameter_influence,importance,logN1A_30,3.63641237116096,index=29;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027483678;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284637
parameter_influence,importance,logN1A_29,3.63641237116096,index=28;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027483678;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284637
parameter_influence,importance,logN1A_28,3.63641237116096,index=27;sd=0.28411200950713;variance=0.0807196339461796;variance_share=0.015767907126453;correlation_centrality=0.0323630027483678;curvature_column_norm=12.3979848850891;importance_share=0.0256613490284637
parameter_influence,importance,logN1A_39,3.49725647027164,index=38;sd=0.296331037044569;variance=0.0878120835159098;variance_share=0.017153357984532;correlation_centrality=0.0354085931388483;curvature_column_norm=11.3982604523083;importance_share=0.0246793569501145
parameter_influence,importance,logN1A_19,3.49717558559462,index=18;sd=0.296331034721797;variance=0.0878120821392911;variance_share=0.017153357715621;correlation_centrality=0.0353846542863989;curvature_column_norm=11.3982604523083;importance_share=0.024678786165034
parameter_influence,importance,logN1A_40,3.35612608152016,index=39;sd=0.310284042152024;variance=0.0962761868141989;variance_share=0.0188067499561199;correlation_centrality=0.0401702147160032;curvature_column_norm=10.3985890132466;importance_share=0.0236834313524029
parameter_influence,importance,logN1A_18,3.35186466187794,index=17;sd=0.310276648659244;variance=0.096271598703212;variance_share=0.0188058537069127;correlation_centrality=0.0388742196781542;curvature_column_norm=10.3985890132466;importance_share=0.0236533594668096
parameter_influence,importance,logN1A_17,3.20019029877519,index=16;sd=0.326399269497964;variance=0.106536483128805;variance_share=0.0208110132495642;correlation_centrality=0.0431471005625251;curvature_column_norm=9.39898747707276;importance_share=0.0225830273996554
parameter_influence,importance,logN1A_41,3.04441611357887,index=40;sd=0.34534126327629;variance=0.119260588121264;variance_share=0.0232965610150819;correlation_centrality=0.0495499126924394;curvature_column_norm=8.39948080073573;importance_share=0.0214837638046767
parameter_influence,importance,logN1A_16,3.04108879769706,index=15;sd=0.345332429755744;variance=0.119254487041006;variance_share=0.0232953692199489;correlation_centrality=0.0484296521426405;curvature_column_norm=8.39948080073573;importance_share=0.0214602836804619
parameter_influence,importance,logN1A_8,2.87264911528421,index=7;sd=0.367997752188814;variance=0.13542234561602;variance_share=0.0264536255199517;correlation_centrality=0.0548710935042273;curvature_column_norm=7.40010742149637;importance_share=0.0202716425035374
parameter_influence,importance,logN1A_9,2.87264911528314,index=8;sd=0.367997752188814;variance=0.13542234561602;variance_share=0.0264536255199517;correlation_centrality=0.0548710935038355;curvature_column_norm=7.40010742149637;importance_share=0.0202716425035298
parameter_influence,importance,logN1A_7,2.87264911525754,index=6;sd=0.367997752188814;variance=0.13542234561602;variance_share=0.0264536255199517;correlation_centrality=0.0548710934944346;curvature_column_norm=7.40010742149637;importance_share=0.0202716425033492
parameter_influence,importance,logN1A_10,2.87264911521649,index=9;sd=0.367997752188814;variance=0.13542234561602;variance_share=0.0264536255199517;correlation_centrality=0.0548710934793618;curvature_column_norm=7.40010742149637;importance_share=0.0202716425030595
parameter_influence,importance,logN1A_6,2.87264911425708,index=5;sd=0.367997752188814;variance=0.13542234561602;variance_share=0.0264536255199517;correlation_centrality=0.0548710931270553;curvature_column_norm=7.40010742149637;importance_share=0.0202716424962892
parameter_influence,importance,logN1A_11,2.8726491127199,index=10;sd=0.367997752188814;variance=0.13542234561602;variance_share=0.0264536255199517;correlation_centrality=0.0548710925625814;curvature_column_norm=7.40010742149637;importance_share=0.0202716424854416
parameter_influence,importance,logN1A_5,2.8726490767909,index=4;sd=0.367997752188814;variance=0.13542234561602;variance_share=0.0264536255199517;correlation_centrality=0.0548710793690253;curvature_column_norm=7.40010742149637;importance_share=0.0202716422318987
parameter_influence,importance,logN1A_12,2.87264901922464,index=11;sd=0.367997752188808;variance=0.135422345616015;variance_share=0.0264536255199509;correlation_centrality=0.0548710582300233;curvature_column_norm=7.40010742149637;importance_share=0.0202716418256665
parameter_influence,importance,logN1A_4,2.87264767371742,index=3;sd=0.367997752188766;variance=0.135422345615985;variance_share=0.0264536255199449;correlation_centrality=0.0548705641438071;curvature_column_norm=7.40010742149637;importance_share=0.0202716323307229
parameter_influence,importance,logN1A_13,2.87264551791337,index=12;sd=0.36799775218085;variance=0.135422345610158;variance_share=0.0264536255188067;correlation_centrality=0.054869772529484;curvature_column_norm=7.40010742149637;importance_share=0.0202716171176957
parameter_influence,importance,logN1A_3,2.87259512991559,index=2;sd=0.367997752122107;variance=0.135422345566924;variance_share=0.0264536255103613;correlation_centrality=0.0548512696227663;curvature_column_norm=7.40010742149637;importance_share=0.0202712615408618
parameter_influence,importance,logN1A_14,2.87251439487948,index=13;sd=0.367997741019835;variance=0.135422337395701;variance_share=0.0264536239141811;correlation_centrality=0.0548216545757687;curvature_column_norm=7.40010742149637;importance_share=0.0202706918117637
parameter_influence,importance,logN1A_2,2.87062739525685,index=1;sd=0.367997658637185;variance=0.13542227676245;variance_share=0.0264536120699813;correlation_centrality=0.0541289617219263;curvature_column_norm=7.40010742149637;importance_share=0.0202573756773459
parameter_influence,importance,logN1A_15,2.8676008691155,index=14;sd=0.367982088117639;variance=0.135410817175418;variance_share=0.0264513735352507;correlation_centrality=0.0530621414630318;curvature_column_norm=7.40010742149637;importance_share=0.0202360181590752
parameter_influence,importance,logN1A_1,2.79591717999043,index=0;sd=0.367866528973866;variance=0.13532578313928;variance_share=0.0264347628456469;correlation_centrality=0.0274257703789869;curvature_column_norm=7.39747614694616;importance_share=0.0197301623928604
parameter_influence,importance,logN1A_42,2.7042043832366,index=41;sd=0.395863202774517;variance=0.156707675310898;variance_share=0.0306115371131653;correlation_centrality=0.0672135135453623;curvature_column_norm=6.4009297744502;importance_share=0.0190829656924694
parameter_influence,importance,logN1A_43,2.32070914222089,index=42;sd=0.47830567568464;variance=0.22877631939214;variance_share=0.0446895455362474;correlation_centrality=0.101787865506114;curvature_column_norm=4.40369461168212;importance_share=0.0163767255233114
parameter_influence,importance,logN1A_44,1.5918133286305,index=43;sd=0.674999697847035;variance=0.455624592093588;variance_share=0.0890024632352754;correlation_centrality=0.0658831046122037;curvature_column_norm=2.21247809798926;importance_share=0.0112330707424986
parameter_influence,correlation_pair,logN1A_43__logN1A_44,0.0634505816527204,i=42;j=43;abs_correlation=0.0634505816527204
parameter_influence,correlation_pair,logN1A_42__logN1A_43,0.0373099081480622,i=41;j=42;abs_correlation=0.0373099081480622
parameter_influence,correlation_pair,logN1A_41__logN1A_42,0.0269560594138332,i=40;j=41;abs_correlation=0.0269560594138332
parameter_influence,correlation_pair,logN1A_5__logN1A_6,0.0267029370737478,i=4;j=5;abs_correlation=0.0267029370737478
parameter_influence,correlation_pair,logN1A_6__logN1A_7,0.0267029370737478,i=5;j=6;abs_correlation=0.0267029370737478
parameter_influence,correlation_pair,logN1A_7__logN1A_8,0.0267029370737478,i=6;j=7;abs_correlation=0.0267029370737478
parameter_influence,correlation_pair,logN1A_8__logN1A_9,0.0267029370737478,i=7;j=8;abs_correlation=0.0267029370737478
parameter_influence,correlation_pair,logN1A_9__logN1A_10,0.0267029370737478,i=8;j=9;abs_correlation=0.0267029370737478
parameter_influence,correlation_pair,logN1A_10__logN1A_11,0.0267029370737478,i=9;j=10;abs_correlation=0.0267029370737478
parameter_influence,correlation_pair,logN1A_11__logN1A_12,0.0267029370737474,i=10;j=11;abs_correlation=0.0267029370737474
correlation_graph,abs_correlation_threshold,,0.5,
correlation_graph,node_count,,44,
correlation_graph,edge_count,,0,
correlation_graph,average_degree,,0,
correlation_graph,maximum_degree,,0,parameter=logN1A_1
correlation_graph,connected_components,,44,
correlation_graph,largest_component_size,,1,
correlation_graph,graph_diameter,,0,
parameter_geometry,available,,no,
parameter_geometry,dominant_parameter,,,index=0;curvature_column_norm=nan
gradient_volatility,available,,no,
gradient_volatility,perturbation_scale,,0,
gradient_volatility,samples,,0,
gradient_volatility,baseline_gradient_norm,,nan,
gradient_volatility,mean_gradient_norm,,nan,
gradient_volatility,sd_gradient_norm,,nan,
gradient_volatility,max_gradient_norm,,nan,
gradient_volatility,gradient_norm_cv,,nan,
gradient_volatility,most_volatile_parameter,,,sd=nan
gradient_volatility,most_sign_flips_parameter,,,sign_flips=0
latent_states,count,,44,
latent_states,mean,,10.8667129638725,
latent_states,sd,,2.61974303246291,
latent_states,min_value,,6.00209851898212,index=43
latent_states,max_value,,14.8075099344224,index=7
latent_states,l2_norm,,74.1467071729732,
